,train_roc,train_prc,train_precision,train_recall,train_loss,valid_roc,valid_prc,valid_precision,valid_recall,valid_loss
149,[0.9365782837930772],[0.9604898198258811],[0.8923891129032258],[0.9003305364861429],0.32023358,[0.9106299241081441],[0.9412340479870756],[0.8844621513944223],[0.8897795591182365],0.38205215
150,[0.9339243175563267],[0.9584266643856815],[0.9250072950102131],[0.806000508517671],0.34644637,[0.9046468388039617],[0.9366017705513779],[0.9038901601830663],[0.7915831663326653],0.39978337
151,[0.9362502943638098],[0.9600236618288998],[0.8464852607709751],[0.9491482329010933],0.34993818,[0.9110061277790238],[0.9426199903211474],[0.8280141843971631],[0.935871743486974],0.4302668
152,[0.9375235993756584],[0.9610881623718215],[0.8948170731707317],[0.8954996186117468],0.32127866,[0.912648401496133],[0.9444491677296041],[0.88],[0.8817635270541082],0.3790173
153,[0.9389296194562973],[0.9619163453087668],[0.9155350353068984],[0.8571065344520722],0.3200675,[0.9115053211115371],[0.9423634462301385],[0.9008620689655172],[0.8376753507014028],0.38138175
154,[0.9337393207937702],[0.9584473364760706],[0.9385687143761875],[0.7536231884057971],0.3748412,[0.9089370075891856],[0.9405169474119023],[0.9197080291970803],[0.7575150300601202],0.41554803
155,[0.9380862978617681],[0.9612103543778194],[0.8764720019226148],[0.9272819730485634],0.32118297,[0.9097545271047511],[0.9409848747985307],[0.8609523809523809],[0.905811623246493],0.4028042
156,[0.9355829207771472],[0.9598223924333025],[0.910118406889128],[0.8599033816425121],0.3259619,[0.9112448724163128],[0.9421415962406331],[0.8987341772151899],[0.8537074148296593],0.38860387
157,[0.9336937418812561],[0.9585732996225568],[0.914093206064009],[0.8278667683702009],0.3390654,[0.9110350665229376],[0.9422573971873626],[0.8971553610503282],[0.8216432865731463],0.38105994
158,[0.936939060993969],[0.9606367333808821],[0.9026226954037913],[0.8838037121789982],0.3203082,[0.9117874738646969],[0.9422825724737622],[0.8936605316973415],[0.875751503006012],0.38233966
159,[0.9383693786566465],[0.9614547932281696],[0.893574297188755],[0.9051614543605391],0.31706497,[0.9115125557975156],[0.9429257736949663],[0.8774703557312253],[0.8897795591182365],0.38440955
160,[0.9378039990580358],[0.9612456953964621],[0.9208592425098926],[0.8283752860411899],0.3309229,[0.9116355454591493],[0.9422942558450513],[0.9030837004405287],[0.8216432865731463],0.3842171
161,[0.9383817229454524],[0.9613551405497857],[0.8750893921334922],[0.9333841851004322],0.3247943,[0.9125977586942838],[0.9444933268929795],[0.8571428571428571],[0.9138276553106213],0.39994943
162,[0.9389305131604642],[0.9619846928151743],[0.9146637861193627],[0.8611746758199847],0.32128102,[0.9126484014961331],[0.9431256678276283],[0.8997867803837953],[0.845691382765531],0.37589204
163,[0.939398423148368],[0.9620686682081642],[0.8817829457364341],[0.9255021612001018],0.32021582,[0.9125398812064562],[0.9440731950903682],[0.867816091954023],[0.9078156312625251],0.3935594
164,[0.9385991723405709],[0.9615766638176557],[0.891542288557214],[0.9112636664124079],0.3140437,[0.9105792813062948],[0.9418523637862173],[0.8777120315581854],[0.8917835671342685],0.39372754
165,[0.9392951444605758],[0.9622314588817319],[0.9077004219409283],[0.8751589117721841],0.3167545,[0.9124675343466717],[0.943369306780203],[0.8964803312629399],[0.8677354709418837],0.37638244
166,[0.9369511260002225],[0.9606112625167141],[0.923844837421563],[0.8235443681667938],0.3346083,[0.9111869949284852],[0.9413390771127189],[0.9044444444444445],[0.8156312625250501],0.39154807
167,[0.9391782926407484],[0.962088186696102],[0.9086614173228347],[0.8802440884820748],0.313869,[0.9140229918320395],[0.9450220687325575],[0.8834355828220859],[0.8657314629258517],0.37919694
168,[0.9397940548117703],[0.9625612450175279],[0.9065689610049725],[0.8807526061530638],0.3135904,[0.9138421246825782],[0.9445820587802023],[0.8944099378881988],[0.8657314629258517],0.37604064
169,[0.9402353771007075],[0.9627678816004338],[0.9044289044289044],[0.8878718535469108],0.31074983,[0.9134297475818061],[0.9440977461835338],[0.8875255623721882],[0.8697394789579158],0.38357055
170,[0.9399457052375981],[0.9625878444160195],[0.8996443089430894],[0.9003305364861429],0.3115898,[0.914363022073027],[0.9447179238120815],[0.8857715430861723],[0.8857715430861723],0.38081735
171,[0.9387260783322765],[0.9615734460188552],[0.8709677419354839],[0.9336384439359268],0.32717916,[0.9119755757001369],[0.9444086705564634],[0.8544776119402985],[0.9178356713426854],0.4126347
172,[0.9401268479009346],[0.9628049736621579],[0.9193592930129798],[0.8464276633613018],0.32070586,[0.9132127070024525],[0.9436895175652471],[0.8980477223427332],[0.8296593186372746],0.3792226
173,[0.9364314370271467],[0.9603335929003451],[0.9390470297029703],[0.771675565725909],0.35249847,[0.9119755757001368],[0.9439197359967613],[0.9035294117647059],[0.7695390781563126],0.39422548
174,[0.9393810517736229],[0.962394336656875],[0.8905858788182274],[0.9043986778540555],0.3134111,[0.9127641564717882],[0.943317247894117],[0.8774703557312253],[0.8897795591182365],0.3850526
175,[0.9401450571233362],[0.9626432447581404],[0.9048483277158413],[0.8873633358759216],0.31181335,[0.9123083712551456],[0.9450033045549624],[0.8818737270875764],[0.8677354709418837],0.38642466
176,[0.9395695116398265],[0.96238017714263],[0.9017104927240235],[0.8980422069666921],0.31249866,[0.9143774914449838],[0.9450593852253234],[0.8804780876494024],[0.8857715430861723],0.38512045
177,[0.9415625836451244],[0.9636863499225587],[0.8776340996168582],[0.931858632087465],0.3160018,[0.9141532161796516],[0.9448371685177186],[0.8574108818011257],[0.9158316633266533],0.39680374
178,[0.9390871906722308],[0.9618620812550636],[0.8791023166023166],[0.9262649377065854],0.32086498,[0.9101669042055229],[0.9436040882070111],[0.8650190114068441],[0.9118236472945892],0.4058845
179,[0.9426638506048367],[0.9644076830558308],[0.8982536066818527],[0.9023646071700991],0.30572572,[0.9143268486431346],[0.9455323985540928],[0.8835341365461847],[0.8817635270541082],0.38362014
180,[0.94035932269736],[0.9626800107961442],[0.8794890335020487],[0.9277904907195526],0.3180045,[0.9128292686455943],[0.945216937076527],[0.8603773584905661],[0.9138276553106213],0.40716764
181,[0.9411385210179111],[0.9634013062547392],[0.9265764468758998],[0.8182049326214086],0.32362446,[0.915397582167946],[0.9459039699475515],[0.905829596412556],[0.8096192384769539],0.37995875
182,[0.940187284645224],[0.96289025013977],[0.9177931034482759],[0.8459191456903128],0.31919494,[0.9132054723164741],[0.9433553664793073],[0.8987068965517241],[0.8356713426853707],0.37812674
183,[0.9418546014816722],[0.9640038601260437],[0.9040391047080011],[0.8934655479277905],0.3060654,[0.9147175216859712],[0.9458956514029524],[0.878],[0.8797595190380761],0.3794147
184,[0.9408977794579415],[0.963234663605896],[0.9311446833236491],[0.8148995677599796],0.32774118,[0.9150069091251094],[0.9455938107601027],[0.9144144144144144],[0.8136272545090181],0.38437906
185,[0.9413266457450522],[0.9636404966696525],[0.9213233249930498],[0.8426137808288838],0.3178613,[0.9149852050671741],[0.9453377884526691],[0.9025974025974026],[0.8356713426853707],0.3787967
186,[0.9402757613577511],[0.9629003083504444],[0.9205517241379311],[0.848461734045258],0.31838036,[0.9146162360822729],[0.9458806899914747],[0.8936170212765957],[0.8416833667334669],0.38344783
187,[0.9412664882833148],[0.963452724389805],[0.9044569672131147],[0.8977879481311976],0.3080642,[0.9157376124089334],[0.9467115551662637],[0.8822355289421158],[0.8857715430861723],0.38371247
188,[0.941380714847152],[0.9633565598769034],[0.9050308008213552],[0.8965166539537249],0.3099918,[0.9132344110603879],[0.9459671741462216],[0.8805668016194332],[0.8717434869739479],0.38761222
189,[0.9418594051415695],[0.9639258260594116],[0.9218707015130674],[0.8520213577421816],0.3141566,[0.9142327977254148],[0.9444592902368261],[0.8950749464668094],[0.8376753507014028],0.38340005
190,[0.943328096226915],[0.9648630174559382],[0.8861253352840771],[0.9239766081871345],0.30811778,[0.9154988677716444],[0.9457874794565682],[0.8639846743295019],[0.9038076152304609],0.38840845
191,[0.9433798193555766],[0.9647176169940167],[0.880500120221207],[0.9310958555809814],0.31114122,[0.9146668788841221],[0.9455768869815943],[0.8593155893536122],[0.905811623246493],0.39936253
192,[0.9425596223563673],[0.9644731360953238],[0.9239160839160839],[0.8398169336384439],0.31660607,[0.9172496617784304],[0.947061778146959],[0.8997821350762527],[0.8276553106212425],0.37312502
193,[0.9440222250820757],[0.9652702561173424],[0.8901960784313725],[0.9234680905161454],0.31029195,[0.9155784493174074],[0.9470953047110051],[0.8618042226487524],[0.8997995991983968],0.39115638
194,[0.9433058653357624],[0.9649343516195836],[0.9132383966244726],[0.8804983473175693],0.30469075,[0.9151660722166355],[0.9460201024767441],[0.8907216494845361],[0.8657314629258517],0.38462394
195,[0.9416250312237893],[0.9638362947643734],[0.9457315138051412],[0.7576913297737097],0.3490519,[0.9157520817808903],[0.9463359196897193],[0.9238329238329238],[0.7535070140280561],0.39281714
196,[0.9427660680189305],[0.9646187538162402],[0.9055179593961479],[0.8845664886854818],0.3049099,[0.9150864906708724],[0.9456922270337409],[0.8891170431211499],[0.8677354709418837],0.3776272
197,[0.942909842676787],[0.9644682758875325],[0.9121460703889918],[0.8764302059496567],0.30797946,[0.9148260419756481],[0.944439463495491],[0.8930041152263375],[0.8697394789579158],0.3731382
198,[0.9427440605538194],[0.9645902296587912],[0.9235474006116208],[0.84464785151284],0.31494826,[0.9155061024576228],[0.9456102515184852],[0.9028077753779697],[0.8376753507014028],0.37620258
199,[0.9434650563904986],[0.9649192536174163],[0.8915013470487386],[0.9255021612001018],0.3089441,[0.9171556108607105],[0.9482713119020307],[0.8634615384615385],[0.8997995991983968],0.38988817
200,[0.9445372779647854],[0.9657254575000336],[0.9051525249935913],[0.8977879481311976],0.30134922,[0.9167215297020033],[0.9471788086076965],[0.8797595190380761],[0.8797595190380761],0.37813136
201,[0.9424314875214321],[0.9641617267699192],[0.8984158913754086],[0.9084668192219679],0.30588308,[0.9162802138573175],[0.9481071795385587],[0.8799212598425197],[0.8957915831663327],0.3849455
202,[0.9449959716284675],[0.9659820034266696],[0.8876157971721111],[0.9257564200355962],0.3039945,[0.9152528884483768],[0.9460621072873165],[0.8673076923076923],[0.9038076152304609],0.3919794
203,[0.9446742381283689],[0.9657297437666524],[0.8760429082240763],[0.9344012204424104],0.310593,[0.9146885829420573],[0.9452643169351422],[0.8636363636363636],[0.9138276553106213],0.39495793
204,[0.9453120077645017],[0.9662093975387801],[0.8882667964946446],[0.9277904907195526],0.30469966,[0.917162845546689],[0.9475442565672196],[0.8673076923076923],[0.9038076152304609],0.38700306
205,[0.9438667764135384],[0.9652152358322824],[0.8690866510538642],[0.9435545385202135],0.31926844,[0.9165551319244989],[0.9476345437568984],[0.8484288354898336],[0.9198396793587175],0.4169287
206,[0.9445717972882335],[0.965639686588186],[0.8832081415071481],[0.9267734553775744],0.30523106,[0.914030226518018],[0.9448427068467055],[0.8723404255319149],[0.9038076152304609],0.39881706
207,[0.9430385360768263],[0.9645366734334329],[0.9029051987767585],[0.900839054157132],0.30273765,[0.9150864906708724],[0.9473285796164157],[0.8784860557768924],[0.8837675350701403],0.3908487
208,[0.944192252299836],[0.9653248622944136],[0.8858946346200534],[0.9277904907195526],0.30698848,[0.9168662234215724],[0.9480117376304222],[0.8683206106870229],[0.9118236472945892],0.39502126
209,[0.9447927656435096],[0.9661383385512734],[0.9273743016759777],[0.844139333841851],0.31150422,[0.9166564175281972],[0.9464185523195792],[0.9057017543859649],[0.8276553106212425],0.37848842
210,[0.9453451865316995],[0.9662550268904979],[0.9504391468005019],[0.7704042715484363],0.33558574,[0.9176620388792024],[0.9477963032242487],[0.9310344827586207],[0.7575150300601202],0.39001
211,[0.9461354444413166],[0.9666762530634156],[0.8921182266009853],[0.9209255021612001],0.30022445,[0.9159835917322008],[0.9476410939894941],[0.8709055876685935],[0.905811623246493],0.39116073
212,[0.945540237466134],[0.9663769784092746],[0.9260592633619495],[0.8502415458937198],0.30483568,[0.9179514263183407],[0.9481184078274018],[0.9045553145336226],[0.8356713426853707],0.3747567
213,[0.945197948770196],[0.966043980382377],[0.9301211608903917],[0.8393084159674549],0.3102388,[0.9183710381050911],[0.9484861184799139],[0.9122807017543859],[0.8336673346693386],0.37985873
214,[0.9453129014686686],[0.9662904239644321],[0.8986639778169901],[0.9064327485380117],0.29753664,[0.9159763570462225],[0.9468148201308898],[0.884],[0.8857715430861723],0.38595083
215,[0.9465160507034123],[0.9670848125203497],[0.8852102464958918],[0.931350114416476],0.3054088,[0.917748855110944],[0.9485747636009096],[0.8730769230769231],[0.9098196392785571],0.38969013
216,[0.9454317082663615],[0.9664944039097354],[0.9157422081352351],[0.8815153826595474],0.29777327,[0.9187617111479277],[0.9499108237641416],[0.8902691511387164],[0.8617234468937875],0.3753485
217,[0.9463802635265478],[0.9668073961271726],[0.9146567717996289],[0.8774472412916349],0.29677722,[0.9193621900841393],[0.9499271985474911],[0.8872950819672131],[0.8677354709418837],0.36881265
218,[0.9478103577631836],[0.9678279169469871],[0.9147368421052632],[0.8838037121789982],0.29374427,[0.9192898432243549],[0.9493525515588597],[0.8868312757201646],[0.8637274549098196],0.3704735
219,[0.9457712599932883],[0.9665426821667704],[0.9406147418680991],[0.8014238494787694],0.32044068,[0.9193911288280532],[0.9495853613239236],[0.9211136890951276],[0.7955911823647295],0.37755364
220,[0.9473756823989881],[0.9675043183594865],[0.9112966344899557],[0.8881261123824052],0.2921545,[0.9207946579078735],[0.950642302783692],[0.8817635270541082],[0.8817635270541082],0.37208533
221,[0.9477968404876587],[0.9678214199181665],[0.9135348226018397],[0.8838037121789982],0.2947799,[0.9174594676718058],[0.9478054830451785],[0.8902691511387164],[0.8617234468937875],0.37195313
222,[0.9420493172770442],[0.963485795834227],[0.950174547762615],[0.7612509534706331],0.35253784,[0.9140229918320395],[0.9465295152359632],[0.9301745635910225],[0.7474949899799599],0.40650666
223,[0.9470435595879486],[0.9674605635441252],[0.8789109147360878],[0.935672514619883],0.30324116,[0.9188847008095614],[0.9493083637984209],[0.8592870544090057],[0.9178356713426854],0.3935994
224,[0.9484413129050436],[0.9682880928171379],[0.90464048954615],[0.9021103483346046],0.29501697,[0.9179441916323622],[0.9494886888747028],[0.8782435129740519],[0.8817635270541082],0.37873393
225,[0.9466743480539815],[0.9672963586476726],[0.8673826756946066],[0.9445715738621917],0.31284228,[0.9199409649624157],[0.9504857297424378],[0.8469945355191257],[0.9318637274549099],0.40682223
226,[0.9476390458456831],[0.9677858701685819],[0.9155637903652726],[0.8794813119755912],0.2936916,[0.9219811464083402],[0.952152521441246],[0.8888888888888888],[0.8657314629258517],0.36443114
227,[0.9461358912933999],[0.9667635760855067],[0.9478367597422522],[0.7854055428426138],0.32909963,[0.9164827850647143],[0.9478641314565421],[0.926829268292683],[0.7615230460921844],0.39415705
228,[0.945022559327434],[0.9660291067833263],[0.93569973814373],[0.8176964149504196],0.313757,[0.9207150763621105],[0.9514781260741045],[0.9113636363636364],[0.8036072144288577],0.3722239
229,[0.9488014756843204],[0.9684848407683765],[0.9022121669180493],[0.9125349605898805],0.28972435,[0.9207367804200459],[0.9503139049795604],[0.8762278978388998],[0.8937875751503006],0.3736049
230,[0.9480864006377474],[0.9677844269310982],[0.9119545571908082],[0.8980422069666921],0.28953776,[0.9189859864132597],[0.9496233100678316],[0.878968253968254],[0.8877755511022044],0.37895876
231,[0.9476124581467167],[0.967627912676875],[0.9085758434200361],[0.897025171624714],0.2905416,[0.9197166896970835],[0.9505981713615694],[0.8893360160965795],[0.8857715430861723],0.37582108
232,[0.9467817042670352],[0.9673070167793654],[0.9070967741935484],[0.893719806763285],0.2925185,[0.9191523841907642],[0.9490021199926226],[0.8855421686746988],[0.8837675350701403],0.37435964
233,[0.9479866409101125],[0.9680332767626783],[0.8912246394524566],[0.927027714213069],0.29922596,[0.920006077136222],[0.9503901330388476],[0.8704061895551257],[0.9018036072144289],0.38480747
234,[0.947505492929236],[0.9678869497388595],[0.9284516489659027],[0.84464785151284],0.30310187,[0.9213734327861499],[0.9509204594266094],[0.9078947368421053],[0.8296593186372746],0.3671024
235,[0.9488545393692326],[0.9685660070927853],[0.8978829389788294],[0.916603101957793],0.28952432,[0.9224296969390043],[0.9517830118756632],[0.87890625],[0.9018036072144289],0.37428033
236,[0.9454328812530806],[0.9663338728593533],[0.8904948554630083],[0.924230867022629],0.30471677,[0.9178718447725775],[0.9500374017705999],[0.8689788053949904],[0.9038076152304609],0.40035433
237,[0.9484417597571271],[0.9683968708379149],[0.8662642210355236],[0.9486397152301043],0.31476086,[0.920150770855791],[0.9498569163131649],[0.8442028985507246],[0.9338677354709419],0.4165395
238,[0.9490919295385762],[0.9686865276422126],[0.9147712418300653],[0.8896516653953724],0.29118302,[0.9235872466955571],[0.9527991608208883],[0.8950617283950617],[0.8717434869739479],0.3611048
239,[0.9485616278285178],[0.9682510478404815],[0.938717067583047],[0.8334604627510807],0.30507702,[0.9204908010967784],[0.9503834007817841],[0.9172259507829977],[0.8216432865731463],0.37233415
240,[0.94889799573435],[0.9685024285915526],[0.9171299973523961],[0.8807526061530638],0.28854784,[0.9199192609044803],[0.9498782345506404],[0.8987603305785123],[0.8717434869739479],0.37018985
241,[0.9487615382793602],[0.9683234757081167],[0.9221234168687685],[0.8700737350622935],0.29169044,[0.9209755250573348],[0.9506130896988338],[0.9035639412997903],[0.8637274549098196],0.368169
242,[0.9460653445207221],[0.9667256243463437],[0.8976732549412059],[0.9122807017543859],0.2976034,[0.915809959268718],[0.9475312363358811],[0.8762278978388998],[0.8937875751503006],0.39615682
243,[0.9494267893186266],[0.9690910126361444],[0.9321517585156467],[0.8558352402745996],0.29644182,[0.9224007581950906],[0.9513119793884098],[0.9096774193548387],[0.8476953907815631],0.36908472
244,[0.9495447024121523],[0.969132943475592],[0.9405140051978054],[0.8281210272056954],0.3019255,[0.9235221345217512],[0.9530290017361884],[0.9298642533936652],[0.8236472945891784],0.36580345
245,[0.9473933889127953],[0.9674235180468982],[0.9008285212151644],[0.9122807017543859],0.2933428,[0.9208597700816796],[0.9514744765692417],[0.8784313725490196],[0.8977955911823647],0.37829742
246,[0.9499340222898756],[0.9693146607183265],[0.8999500998003992],[0.9171116196287821],0.28670245,[0.9203461073772092],[0.9507037674520262],[0.8764705882352941],[0.8957915831663327],0.37861204
247,[0.9496480928129652],[0.9693848601248004],[0.891977566447208],[0.9300788202390033],0.29206565,[0.9215398305636544],[0.9513212353586258],[0.877906976744186],[0.9078156312625251],0.38141042
248,[0.9509523981881042],[0.9699292090727472],[0.9252688172043011],[0.8751589117721841],0.28677708,[0.921293851240387],[0.950544326978049],[0.89937106918239],[0.8597194388777555],0.36838228
249,[0.9496316151423871],[0.9690595045647784],[0.8853288364249579],[0.9344012204424104],0.29420206,[0.9228276046678193],[0.9524709891969835],[0.8601134215500945],[0.9118236472945892],0.38937214
250,[0.9475559872146682],[0.9675351400282108],[0.8852855759922555],[0.9300788202390033],0.30280137,[0.9185229665106387],[0.9505469014873604],[0.8650190114068441],[0.9118236472945892],0.3996147
251,[0.9493541199985522],[0.9689215324547689],[0.9293956043956044],[0.8601576404780066],0.29267642,[0.9212287390665808],[0.9512321726399606],[0.907725321888412],[0.8476953907815631],0.37059048
252,[0.9502953021993614],[0.9693484181554816],[0.9188689217758985],[0.8840579710144928],0.28565764,[0.9216194121094173],[0.9509158590958073],[0.8969072164948454],[0.8717434869739479],0.3663087
253,[0.9496970789726156],[0.9691337195969311],[0.9139812889812889],[0.8942283244342741],0.28562468,[0.9211708615787533],[0.9510322680275656],[0.8929292929292929],[0.8857715430861723],0.37420166
254,[0.9506669714197877],[0.9697812060305566],[0.8962100569729997],[0.919908466819222],0.2851606,[0.922328411335306],[0.9513175025858948],[0.884313725490196],[0.9038076152304609],0.3784265
255,[0.9498720215632941],[0.9691816492398588],[0.9094871794871795],[0.9018560894991101],0.28445342,[0.9228348393537977],[0.9521371029742762],[0.883399209486166],[0.8957915831663327],0.3755219
256,[0.9517401984112622],[0.9704220462501401],[0.9096462204123187],[0.9087210780574625],0.28187773,[0.9232906245704405],[0.952350019124179],[0.8809523809523809],[0.8897795591182365],0.36959422
257,[0.949747349832006],[0.969002038025764],[0.8616655196145905],[0.9549961861174676],0.31892622,[0.9207078416761321],[0.9521478802813441],[0.8426763110307414],[0.9338677354709419],0.42879632
258,[0.9506511081708242],[0.9696067296202884],[0.8936379267993122],[0.9249936435291126],0.28697854,[0.9242962459214458],[0.9533323544511619],[0.8694817658349329],[0.9078156312625251],0.37913793
259,[0.9516145212627862],[0.9704226547883249],[0.9157566302652106],[0.8954996186117468],0.28370002,[0.9234063795460958],[0.952581264066501],[0.8975409836065574],[0.8777555110220441],0.36297297
260,[0.9502510079865875],[0.9693704669114428],[0.9395761741122566],[0.8342232392575643],0.29829246,[0.9238693994487168],[0.9524675640762849],[0.9205298013245033],[0.8356713426853707],0.36491263
261,[0.9513113321241515],[0.9701393531138984],[0.8817640047675804],[0.9405034324942791],0.29222032,[0.9200205465081789],[0.950914346438411],[0.8603773584905661],[0.9138276553106213],0.39805675
262,[0.9507043952817782],[0.9696501093953067],[0.8922963689892051],[0.924739384693618],0.2862544,[0.9223284113353061],[0.9524071285048977],[0.8711538461538462],[0.9078156312625251],0.38348424
263,[0.9498321400148445],[0.969031109004945],[0.9336122733612273],[0.8510043224002034],0.29555297,[0.9183420993611771],[0.9491872719257409],[0.9150326797385621],[0.8416833667334669],0.37740725
264,[0.9513336747283251],[0.970155695886256],[0.9011729473421513],[0.9181286549707602],0.28336826,[0.9236451241833847],[0.9534493217096778],[0.877431906614786],[0.9038076152304609],0.37702042
265,[0.9519555811154947],[0.9706722776681364],[0.9142634450506625],[0.8947368421052632],0.27839866,[0.9244626436989503],[0.9537875606411597],[0.8891129032258065],[0.8837675350701403],0.36780894
266,[0.9504115954540844],[0.9697080425843237],[0.8780487804878049],[0.9427917620137299],0.29929683,[0.9194562410018592],[0.9497548167625569],[0.8606403013182674],[0.9158316633266533],0.40232056
267,[0.9508469410964053],[0.9699187732787905],[0.9417027417027417],[0.8296465802186626],0.2985049,[0.9224875744268318],[0.9517771862188048],[0.918552036199095],[0.8136272545090181],0.37244898
268,[0.9525353716937973],[0.9710347626708757],[0.9148771021992238],[0.8990592423086702],0.278061,[0.9253742141322356],[0.9541732940687906],[0.8927125506072875],[0.8837675350701403],0.36356434
269,[0.9507151197317814],[0.9699342692548506],[0.9297089511257551],[0.8609204169844902],0.28798178,[0.9254465609920202],[0.9539991514600746],[0.9096774193548387],[0.8476953907815631],0.36166972
270,[0.9516630605703531],[0.9703569249052664],[0.8969935929029078],[0.9255021612001018],0.2877061,[0.9242021950037259],[0.9531895365794307],[0.8747591522157996],[0.9098196392785571],0.3790633
271,[0.9521223686556499],[0.9706115957342243],[0.9243272049027444],[0.8820239003305365],0.2848761,[0.924600102732541],[0.9534697163028738],[0.9002079002079002],[0.8677354709418837],0.35844487
272,[0.9511094108389334],[0.9701776208149997],[0.8729824561403509],[0.9488939740655988],0.30194044,[0.9241732562598121],[0.9536640466777365],[0.848987108655617],[0.9238476953907816],0.3967694
273,[0.9498668269078238],[0.9692020571467864],[0.9259259259259259],[0.8708365115687771],0.2953016,[0.9195647612915361],[0.9495811900177895],[0.9023354564755839],[0.8517034068136272],0.36896515
274,[0.9464511454382881],[0.9669432621565941],[0.937463810075275],[0.8232901093312993],0.30979264,[0.9210406372311409],[0.9509933069169195],[0.9153318077803204],[0.8016032064128257],0.37008554
275,[0.9516717183294704],[0.9704782215729083],[0.89306640625],[0.9300788202390033],0.2847157,[0.9220679626400816],[0.9517880787786288],[0.8689788053949904],[0.9038076152304609],0.38466668
276,[0.9508828009761037],[0.9698422425641658],[0.8703962703962704],[0.9494024917365879],0.30447748,[0.9220390238961679],[0.952496256058998],[0.8482632541133455],[0.9298597194388778],0.41488725
277,[0.9522659198874648],[0.9708129203846652],[0.9231177094379639],[0.8853292651919654],0.2799889,[0.9238332260188247],[0.9538476265237856],[0.8934426229508197],[0.87374749498998],0.36421287
278,[0.9493282025777109],[0.9688493526180243],[0.9068877551020408],[0.9038901601830663],0.2866824,[0.9224514009969398],[0.9533207046842048],[0.883629191321499],[0.8977955911823647],0.37552026
279,[0.9521163361525231],[0.9707302975904085],[0.918079833028959],[0.8947368421052632],0.27847078,[0.9242094296897043],[0.9533309255234226],[0.8873239436619719],[0.8837675350701403],0.36948225
280,[0.9521932505673903],[0.9707006203622734],[0.9083312230944542],[0.9120264429188915],0.28329295,[0.9230229411892377],[0.9532867795704738],[0.8911290322580645],[0.8857715430861723],0.36875287
281,[0.9520773483082403],[0.970669185421577],[0.8973534504081128],[0.9224510551741673],0.28041074,[0.9246652149063469],[0.953425029542919],[0.8714011516314779],[0.9098196392785571],0.37774032
282,[0.9522258149129734],[0.97082877714499],[0.9256087770939256],[0.8794813119755912],0.2797797,[0.9236523588693633],[0.9529740287720284],[0.9090909090909091],[0.8617234468937875],0.3709718
283,[0.9532155922778597],[0.9713820611023495],[0.9282655246252677],[0.881769641495042],0.27957764,[0.9246579802203685],[0.953135088990938],[0.9039665970772442],[0.8677354709418837],0.36268705
284,[0.9463744544494628],[0.9666084899271254],[0.9370445934129992],[0.817442156114925],0.31814194,[0.9176331001352886],[0.9496120500950609],[0.9138321995464853],[0.8076152304609219],0.3925357
285,[0.9507167954270946],[0.9696983507643185],[0.9399141630901288],[0.8352402745995423],0.29881823,[0.9190438639010873],[0.9488555713023725],[0.9155555555555556],[0.8256513026052105],0.38140854
286,[0.9506997033349018],[0.9699744751753677],[0.8841726618705036],[0.9374523264683448],0.29420498,[0.9207440151060244],[0.9523300142504568],[0.8664122137404581],[0.9098196392785571],0.4037363
287,[0.9533273052987273],[0.9714631156212357],[0.9209902554648407],[0.8891431477243834],0.2783195,[0.9222705338474785],[0.9515736439866098],[0.9045643153526971],[0.87374749498998],0.36445683
288,[0.9504115954540845],[0.9694268428699979],[0.9190047644256221],[0.8827866768370201],0.28518996,[0.9200494852520926],[0.9501879536329876],[0.8969072164948454],[0.8717434869739479],0.37339553
289,[0.95262328984122],[0.9711365540417488],[0.9371508379888268],[0.8530383930841596],0.28649217,[0.9257142443732229],[0.9543498024009414],[0.913232104121475],[0.843687374749499],0.3617057
290,[0.9512367078262121],[0.9700726130852813],[0.9262958963282938],[0.8723620645817443],0.28401068,[0.9239272769365445],[0.9533316307943543],[0.9094736842105263],[0.8657314629258517],0.36542395
291,[0.9536279250378819],[0.9717326432324669],[0.9149484536082474],[0.9026188660055937],0.27614078,[0.9240502665981781],[0.9534847706162838],[0.9010309278350516],[0.875751503006012],0.36514533
292,[0.951303288786649],[0.969949981270855],[0.9576753000631711],[0.7709127892194254],0.32915744,[0.9238187566468676],[0.9526246146890619],[0.9282178217821783],[0.751503006012024],0.39318746
293,[0.9539842895744493],[0.97192041369545],[0.9178367134685388],[0.897533689295703],0.27882755,[0.9255984893975677],[0.9548714079598557],[0.8957055214723927],[0.8777555110220441],0.36146134
294,[0.954144430189863],[0.9720854762207805],[0.9175767030681228],[0.8972794304602085],0.27325505,[0.9232906245704405],[0.9529587085241298],[0.9012345679012346],[0.8777555110220441],0.3703524
295,[0.9530352874621795],[0.9715615777929363],[0.9048926610084873],[0.9216882786676837],0.27863735,[0.9249256636015714],[0.9545561189249032],[0.8806262230919765],[0.9018036072144289],0.37520602
296,[0.9544901261329376],[0.9722555156570095],[0.9125446200917899],[0.9099923722349351],0.2739006,[0.9237102363571909],[0.9530082649620149],[0.8913480885311871],[0.8877755511022044],0.36698943
297,[0.951509957875254],[0.9701956371209823],[0.8863198458574181],[0.935672514619883],0.2873111,[0.9223718194511767],[0.9531067049961695],[0.8568738229755178],[0.9118236472945892],0.40177733
