,train_roc,train_prc,train_precision,train_recall,train_loss,valid_roc,valid_prc,valid_precision,valid_recall,valid_loss
298,[0.9561578898214691],[0.9739316636146886],[0.944179523141655],[0.8558352402745996],0.27645224,[0.9298886581827915],[0.9571765126802141],[0.9126637554585153],[0.8376753507014028],0.34464368
299,[0.9576122257836334],[0.9747676462342764],[0.9171612903225806],[0.9036359013475719],0.26292032,[0.9299248316126838],[0.9580429334201614],[0.8927125506072875],[0.8837675350701403],0.34525582
300,[0.9579187104563835],[0.9749234565403762],[0.9358521337319924],[0.8754131706076786],0.2654191,[0.9309883304515167],[0.9583703199790417],[0.9052631578947369],[0.8617234468937875],0.33785072
301,[0.9572260897270047],[0.9744913395368975],[0.9277940005309264],[0.8886346300533944],0.26416206,[0.9294401076521273],[0.9572369348143929],[0.8875255623721882],[0.8697394789579158],0.344016
302,[0.9564732556793782],[0.9739376778721585],[0.9617834394904459],[0.8062547673531655],0.29767564,[0.9294835157679983],[0.9576361102406821],[0.9259259259259259],[0.8016032064128257],0.35637838
303,[0.9559264204422318],[0.9734840499703172],[0.9065491183879093],[0.9150775489448258],0.2682571,[0.9277110177032766],[0.9563798052562819],[0.875],[0.8977955911823647],0.35743582
304,[0.9577677861651914],[0.974832446086977],[0.9354575163398693],[0.8733790999237223],0.2657802,[0.9287745165421095],[0.9571477631124039],[0.902127659574468],[0.8496993987975952],0.34306931
305,[0.9580460633001725],[0.9749955717882091],[0.9287417218543046],[0.8914314772438342],0.26193193,[0.929403934222235],[0.9569314426043841],[0.8946280991735537],[0.8677354709418837],0.3437904
306,[0.956755107631027],[0.9742602090254424],[0.9068417066397374],[0.9132977370963641],0.26643345,[0.9287455777981956],[0.9578636060667277],[0.8732943469785575],[0.8977955911823647],0.3595067
307,[0.9519760245983134],[0.9714477720714517],[0.8802884615384615],[0.9310958555809814],0.2994506,[0.9264015395411762],[0.9570112771217535],[0.8587570621468926],[0.9138276553106213],0.38840467
308,[0.9563689157178878],[0.9739725488205633],[0.9455530216647663],[0.8433765573353674],0.28267494,[0.9295848013716965],[0.9570811532503772],[0.9177777777777778],[0.8276553106212425],0.34830493
309,[0.9557747141598936],[0.9736539481747253],[0.9184952978056427],[0.8939740655987796],0.26880154,[0.9297801378931146],[0.9572415936402415],[0.8837675350701403],[0.8837675350701403],0.34622914
310,[0.9549757984911593],[0.9732132594183037],[0.9469718922051579],[0.8309178743961353],0.2911665,[0.92554061190974],[0.9544956831907236],[0.9204545454545454],[0.811623246492986],0.36551797
311,[0.9579922176241144],[0.9750278222718349],[0.9368363735366185],[0.8749046529366895],0.2647027,[0.9303227393414988],[0.9584081197933383],[0.9027484143763214],[0.8557114228456913],0.3411783
312,[0.9571766008587603],[0.9746322404911594],[0.9403682330310524],[0.8700737350622935],0.2689114,[0.9321314108361126],[0.9593920007665719],[0.9088937093275488],[0.8396793587174348],0.33909675
313,[0.955218495028994],[0.9731960812721548],[0.9564954682779456],[0.8049834731756929],0.2999588,[0.9263581314253054],[0.9553372767322592],[0.9282407407407407],[0.8036072144288577],0.3580609
314,[0.9584601834685285],[0.9752888418284382],[0.936141304347826],[0.8759216882786677],0.26485232,[0.9303444433994341],[0.958596175580819],[0.9050632911392406],[0.8597194388777555],0.33947113
315,[0.9576419973036945],[0.9749449569088384],[0.9318120805369128],[0.8825324180015256],0.26197764,[0.9309666263935813],[0.9588874956628122],[0.8968421052631579],[0.8537074148296593],0.34172156
316,[0.9577627590792523],[0.9749560849829382],[0.9144971924451251],[0.9110094075769133],0.2636187,[0.9287238737402603],[0.957614312223978],[0.8864541832669323],[0.8917835671342685],0.35586983
317,[0.9559436242474452],[0.9737631603891194],[0.9448256146369354],[0.840325451309433],0.28098592,[0.9271901203128279],[0.9555868594083722],[0.9137168141592921],[0.8276553106212425],0.34966746
318,[0.9562010110475241],[0.9736944613371629],[0.9163870967741935],[0.9028731248410883],0.26637265,[0.927653140215449],[0.9547250082771207],[0.89],[0.8917835671342685],0.3544435
319,[0.9591148217708122],[0.9756326746770977],[0.9313488871010995],[0.8830409356725146],0.26024416,[0.9312487791467411],[0.9588666268831375],[0.89937106918239],[0.8597194388777555],0.33882162
320,[0.9578810073118407],[0.9749401741413586],[0.9169452301362818],[0.9066870073735063],0.26441196,[0.9325003798210139],[0.9595324589750411],[0.8904382470119522],[0.8957915831663327],0.33903167
321,[0.9574151081583125],[0.9746857243554305],[0.8737432779985972],[0.9501652682430715],0.2924405,[0.9279714663985009],[0.9568278559241472],[0.8464351005484461],[0.9278557114228457],0.403696
322,[0.9579444603076933],[0.9749292371220644],[0.8993338267949667],[0.9267734553775744],0.26816165,[0.9288613327738509],[0.9574995729555933],[0.867816091954023],[0.9078156312625251],0.3686485
323,[0.9561935262751259],[0.9738826489213008],[0.9480819152004615],[0.8357487922705314],0.28665364,[0.9289336796336354],[0.9568084726555521],[0.9232505643340858],[0.8196392785571143],0.3504693
324,[0.9578722378397024],[0.9750656359154464],[0.9098029307731177],[0.9155860666158149],0.26292464,[0.9295486279418043],[0.9575791339919548],[0.8757396449704142],[0.8897795591182365],0.3560223
325,[0.9589043544394977],[0.9756538488455058],[0.9323568575233022],[0.8901601830663616],0.26120764,[0.9307278817562924],[0.958607607630315],[0.9010526315789473],[0.8577154308617234],0.33858117
326,[0.9568591124534547],[0.9741886508009265],[0.9369690326116744],[0.8693109585558099],0.2702116,[0.9319867171165437],[0.9595922076957821],[0.9029535864978903],[0.8577154308617234],0.33790016
327,[0.9558014135718808],[0.9738621154955617],[0.9115315776016364],[0.9064327485380117],0.26795682,[0.9263798354832409],[0.9546827425295445],[0.8712871287128713],[0.8817635270541082],0.35561788
328,[0.957677075192247],[0.9748609367737489],[0.9403440621531631],[0.8616831934909738],0.2707321,[0.9323195126715524],[0.9595986503711795],[0.9079229122055674],[0.8496993987975952],0.3389333
329,[0.9560833772365506],[0.9739077368305172],[0.8774498229043683],[0.9448258326976863],0.29620138,[0.9327608285162383],[0.9605085567018969],[0.8587360594795539],[0.9258517034068137],0.37706602
330,[0.9580276306517292],[0.9749027487886738],[0.9300531914893617],[0.8891431477243834],0.266006,[0.929816311323007],[0.957577512945244],[0.896049896049896],[0.8637274549098196],0.34166825
331,[0.9572455277926355],[0.9747346569249754],[0.9009950248756219],[0.9209255021612001],0.26881865,[0.9287889859140666],[0.9574592988840904],[0.8651252408477842],[0.8997995991983968],0.36743087
332,[0.9555687153494137],[0.9734230593964823],[0.9541257074769139],[0.8143910500889906],0.2954283,[0.9264666517149824],[0.9550864804608543],[0.9234338747099768],[0.7975951903807615],0.35837102
333,[0.9574463878041555],[0.9747247323927711],[0.8552691090004523],[0.9616069158403254],0.31276143,[0.927002018477388],[0.9560527498709824],[0.8410714285714286],[0.9438877755511023],0.43161613
334,[0.9585079966414598],[0.9753291082490543],[0.938981204031599],[0.8764302059496567],0.26602235,[0.931024503881409],[0.9587211274192367],[0.9002123142250531],[0.8496993987975952],0.33972836
335,[0.9593596967125539],[0.9759779500967058],[0.9340688912809473],[0.8825324180015256],0.25884366,[0.932710185714389],[0.9596546107538224],[0.9090909090909091],[0.8617234468937875],0.33850074
336,[0.9588486096420848],[0.9756307423796682],[0.9216757741347905],[0.9005847953216374],0.25900483,[0.9334987664860407],[0.9608004416500144],[0.8943089430894309],[0.8817635270541082],0.33861968
337,[0.9586700922347385],[0.9755479776828793],[0.928951569984034],[0.8876175947114162],0.25942442,[0.9308508714179262],[0.957301671571152],[0.897119341563786],[0.87374749498998],0.34348807
338,[0.9579613848303548],[0.9750065744098949],[0.9371412954359114],[0.8718535469107551],0.26938495,[0.9314730544120732],[0.9584209762877647],[0.9090909090909091],[0.8617234468937875],0.33804595
339,[0.9601557636992561],[0.9763357806466602],[0.9234175566553791],[0.901347571828121],0.25652742,[0.9332600218487517],[0.9608384908081968],[0.9008264462809917],[0.87374749498998],0.33592963
340,[0.9571913469775148],[0.9747159438323014],[0.9029198901921637],[0.919908466819222],0.2692099,[0.929910362240727],[0.958036016509904],[0.8737864077669902],[0.9018036072144289],0.36639187
341,[0.9591028684775795],[0.9757890887623377],[0.9180159342071447],[0.9082125603864735],0.2579566,[0.9297150257193085],[0.9574407826158796],[0.8906882591093117],[0.8817635270541082],0.35003245
342,[0.9591221389736792],[0.9757171209665665],[0.8890223396588999],[0.9410119501652683],0.27491033,[0.9296282094875672],[0.9583377573002642],[0.8539325842696629],[0.9138276553106213],0.38200003
343,[0.9587610266337246],[0.9755612286510112],[0.9335485606672047],[0.882278159166031],0.26695624,[0.9304819024330248],[0.9586824444862616],[0.9010526315789473],[0.8577154308617234],0.34086445
344,[0.959497997432388],[0.9757715724564552],[0.9472206625491297],[0.8578693109585558],0.26780027,[0.932391859531337],[0.9587409678999861],[0.9162995594713657],[0.8336673346693386],0.3425858
345,[0.9595832344673098],[0.9759234286803019],[0.9547158927026248],[0.8415967454869057],0.2739427,[0.9316683909334916],[0.957976463920001],[0.92],[0.8296593186372746],0.34131557
346,[0.9582489341460678],[0.9750474012719943],[0.8925459825750242],[0.9377065853038393],0.273159,[0.927653140215449],[0.9555287227802087],[0.8635514018691589],[0.9258517034068137],0.38499987
347,[0.9580541066376749],[0.9750232018135215],[0.8962564228040127],[0.931350114416476],0.2691765,[0.9303010352835634],[0.9577641760622824],[0.8633776091081594],[0.9118236472945892],0.3717435
348,[0.9606209925746588],[0.9766248725815452],[0.9326411075612353],[0.8906687007373506],0.25464025,[0.933122562815161],[0.9600050823504619],[0.8985507246376812],[0.8697394789579158],0.33419895
349,[0.9605029677681123],[0.9765372891243926],[0.921644685802948],[0.9061784897025171],0.25620845,[0.9316611562475131],[0.9586816073982872],[0.8909090909090909],[0.8837675350701403],0.3416974
350,[0.960300878913363],[0.9763586395393359],[0.9515443468404647],[0.8538011695906432],0.2672537,[0.9313066566345687],[0.9587397306337845],[0.9137168141592921],[0.8276553106212425],0.3423365
351,[0.9611200146388742],[0.9768668065847855],[0.9369272237196765],[0.8838037121789982],0.25427666,[0.9342077657119293],[0.9608325884087066],[0.907563025210084],[0.8657314629258517],0.33235002
352,[0.9591304615937338],[0.9757988640046762],[0.924123495552067],[0.8980422069666921],0.25730193,[0.9332961952786439],[0.9602747414003917],[0.8981670061099797],[0.8837675350701403],0.34037188
353,[0.9598780451293792],[0.9761804080294726],[0.9103726082578046],[0.9193999491482329],0.26261994,[0.930004413158447],[0.9584857765846899],[0.8747553816046967],[0.8957915831663327],0.35564688
354,[0.9592561387422096],[0.9758546516813648],[0.9439200444197668],[0.8644800406814137],0.2644283,[0.9308942795337968],[0.9581799580132907],[0.9175704989154013],[0.8476953907815631],0.34303665
355,[0.9559422836911948],[0.973849001649886],[0.9148771021992238],[0.8990592423086702],0.26616073,[0.9271105387670648],[0.9559519245565661],[0.8808080808080808],[0.87374749498998],0.35433748
356,[0.9582493809981514],[0.9752851894145681],[0.8980641999509924],[0.931858632087465],0.26990557,[0.9287962206000449],[0.9575900426417709],[0.8590476190476191],[0.9038076152304609],0.37711054
357,[0.9592712758565374],[0.9756825482196183],[0.9114688128772636],[0.9214340198321892],0.25907898,[0.9305397799208524],[0.9580424413382547],[0.8752436647173489],[0.8997995991983968],0.35672235
358,[0.959794036937687],[0.9761484658962172],[0.9487612612612613],[0.8568522756165777],0.26860133,[0.9331080934432041],[0.9602073209939792],[0.9130434782608695],[0.8416833667334669],0.33303344
359,[0.950412712584293],[0.969545210957751],[0.9260371179039302],[0.8627002288329519],0.28222486,[0.9196660468952343],[0.9500833633384191],[0.892933618843683],[0.8356713426853707],0.37363547
360,[0.9598638575757292],[0.9761379401008731],[0.9123737373737374],[0.9186371726417493],0.25715443,[0.9308002286160769],[0.9575633645276154],[0.8829365079365079],[0.8917835671342685],0.35980573
361,[0.9567852701466613],[0.9741441778804708],[0.9482071713147411],[0.8471904398677854],0.27467683,[0.9286153534505834],[0.9572944173418398],[0.9146608315098468],[0.8376753507014028],0.34852684
362,[0.959880837954901],[0.9761867773830192],[0.951543120853764],[0.8387998982964658],0.27154934,[0.9326378388546044],[0.9596116945007709],[0.9217002237136466],[0.8256513026052105],0.339763
363,[0.9591358238187353],[0.9757586937810075],[0.9216300940438872],[0.897025171624714],0.25700334,[0.9283187313254666],[0.9559339699612036],[0.8895705521472392],[0.8717434869739479],0.3499045
364,[0.9576629993516177],[0.9747109839841962],[0.9619482496194824],[0.8034579201627257],0.2970251,[0.9335421746019115],[0.9597445948238281],[0.9350348027842227],[0.8076152304609219],0.3453216
365,[0.9608264886765449],[0.976886567249298],[0.9287211740041929],[0.9010933129926265],0.2532058,[0.9337519804952865],[0.9604928467324299],[0.9014373716632443],[0.8797595190380761],0.33664942
366,[0.9613281918532609],[0.9771063453095454],[0.9075231192201949],[0.9232138316806509],0.25469056,[0.9315236972139224],[0.9585769695191554],[0.875],[0.8977955911823647],0.35499716
367,[0.9608793289354153],[0.9768381326159155],[0.9449972360420121],[0.8693109585558099],0.2563266,[0.9341137147942093],[0.9609934519398087],[0.9141630901287554],[0.8537074148296593],0.33214438
368,[0.9578895533579371],[0.975199350424],[0.9092303758629506],[0.9041444190185609],0.26222235,[0.9284127822431866],[0.9563032500247736],[0.8767395626242545],[0.8837675350701403],0.35560256
369,[0.9603753914982815],[0.9765906046485209],[0.9074027603513174],[0.9193999491482329],0.25652593,[0.9311547282290213],[0.9579559708713627],[0.8803921568627451],[0.8997995991983968],0.35470384
370,[0.9604166136029819],[0.9766182381579566],[0.918724279835391],[0.9082125603864735],0.25399098,[0.9314224116102241],[0.9586803138789998],[0.8792079207920792],[0.8897795591182365],0.34962425
371,[0.9596044599412747],[0.976257517502444],[0.932410856838744],[0.8909229595728452],0.25921914,[0.9321314108361128],[0.9593438595769498],[0.8981288981288982],[0.8657314629258517],0.3432765
372,[0.9614592312267385],[0.977231785910124],[0.9354149986655992],[0.8911772184083397],0.25156415,[0.933137032187118],[0.960111819401395],[0.9],[0.8657314629258517],0.33537528
373,[0.9588396726004156],[0.9756331826054824],[0.9519725557461407],[0.8466819221967964],0.26818684,[0.9326089001106908],[0.9609247567177327],[0.9190371991247265],[0.8416833667334669],0.33656168
374,[0.9610647725500553],[0.9769076882867229],[0.9397327515680393],[0.8761759471141622],0.2544444,[0.9333034299646225],[0.9595629615017522],[0.9129511677282378],[0.8617234468937875],0.33757317
375,[0.9613780158605678],[0.9770543263819588],[0.9474272930648769],[0.8614289346554793],0.2582607,[0.9340703066783387],[0.9609895419827037],[0.9173913043478261],[0.845691382765531],0.33207145
376,[0.9584641492807692],[0.9753599326412015],[0.8622973281571135],[0.9600813628273582],0.30453524,[0.9265534679467238],[0.9565542335370585],[0.8405017921146953],[0.9398797595190381],0.43563253
377,[0.9618245328049754],[0.9773721814316203],[0.9324647700079766],[0.8916857360793288],0.24947868,[0.9336145214616959],[0.9607265098491422],[0.9022869022869023],[0.8697394789579158],0.33550477
378,[0.961672267957533],[0.9772361181246138],[0.9451827242524917],[0.8680396643783371],0.25414935,[0.9350108158555378],[0.9610698081901875],[0.9143468950749465],[0.8557114228456913],0.33071142
379,[0.9582745164278467],[0.9752403464160672],[0.9589652096342551],[0.8199847444698704],0.28455773,[0.9292737098746229],[0.9576197312407971],[0.9255079006772009],[0.8216432865731463],0.35227728
380,[0.9607295217744317],[0.97679355698495],[0.9531696173615077],[0.8487159928807526],0.26932174,[0.9321169414641557],[0.9593430203759015],[0.9196428571428571],[0.8256513026052105],0.33676988
381,[0.9608459267421757],[0.9768958298519622],[0.901999506294742],[0.9290617848970252],0.2614229,[0.9333034299646223],[0.9610194289464501],[0.869980879541109],[0.9118236472945892],0.35969704
382,[0.9617604095309973],[0.9774449872119707],[0.9217256522862309],[0.9071955250444953],0.2515173,[0.9335566439738684],[0.9602568024171705],[0.8870967741935484],[0.8817635270541082],0.339092
383,[0.9611300129542419],[0.9771072587439308],[0.9269824653232138],[0.9005847953216374],0.25102335,[0.9336651642635452],[0.960421364862392],[0.8916155419222904],[0.87374749498998],0.3413113
384,[0.9610470101797375],[0.9769421489494886],[0.9176470588235294],[0.9122807017543859],0.25188985,[0.9301491068780159],[0.9576583616736007],[0.8829365079365079],[0.8917835671342685],0.35808265
385,[0.9608221877252414],[0.9767996243098598],[0.9073705179282868],[0.9265191965420798],0.25841647,[0.9322182270678542],[0.9597822503050927],[0.8684719535783365],[0.8997995991983968],0.35699025
386,[0.9616569074171638],[0.9772489435736869],[0.9076195219123506],[0.9267734553775744],0.25562564,[0.9318709621408882],[0.9586942053076597],[0.8793774319066148],[0.905811623246493],0.36362958
387,[0.9618365978112291],[0.9774227649267446],[0.8857278330962541],[0.9499110094075769],0.27111772,[0.9328765834918936],[0.9603760324905674],[0.8584558823529411],[0.935871743486974],0.37782162
388,[0.9621327490295489],[0.9775109330877673],[0.9565842438182863],[0.8459191456903128],0.26563886,[0.9342584085137785],[0.9604673111444831],[0.9194630872483222],[0.8236472945891784],0.33307073
389,[0.9628045352805359],[0.9779925823985371],[0.9433807439824945],[0.8769387236206458],0.25342846,[0.9348371833920549],[0.9612376350411],[0.9147121535181236],[0.8597194388777555],0.3302879
390,[0.9612453007917773],[0.9770249035751704],[0.9182679989751473],[0.9112636664124079],0.25234646,[0.9322978086136171],[0.9598994132513275],[0.8754940711462451],[0.8877755511022044],0.35137224
391,[0.9615165400064435],[0.9771482996911492],[0.9368279569892473],[0.886092041698449],0.24991968,[0.9311402588570643],[0.958338150813769],[0.9112050739957717],[0.8637274549098196],0.34135705
392,[0.9621863712795654],[0.9777310235854031],[0.9241914618369987],[0.9082125603864735],0.24755737,[0.9344103369193261],[0.960916006694327],[0.8848484848484849],[0.8777555110220441],0.34191692
393,[0.9613089772136716],[0.9770172532613635],[0.949438202247191],[0.859394863971523],0.25994524,[0.932406328903294],[0.9593581958898303],[0.9175704989154013],[0.8476953907815631],0.3420151
394,[0.962333497328048],[0.977694345994759],[0.9313417190775681],[0.9036359013475719],0.2494217,[0.9340051945045327],[0.9610193309333898],[0.8904665314401623],[0.8797595190380761],0.33952218
395,[0.9603607570925481],[0.9764730688792896],[0.9407427635172038],[0.8759216882786677],0.2532827,[0.9324569717051432],[0.9598063761351611],[0.9057815845824411],[0.8476953907815631],0.34124658
396,[0.9633432713236697],[0.9783646862207427],[0.9405754235009411],[0.889397406559878],0.24617039,[0.9344537450351967],[0.9612548519483727],[0.9039665970772442],[0.8677354709418837],0.3346271
397,[0.9627366696203589],[0.977897876424265],[0.9669867947178872],[0.8192219679633868],0.2783087,[0.9368050179781946],[0.9624659819295174],[0.9243119266055045],[0.8076152304609219],0.34011304
398,[0.9595429060667768],[0.9761497502493852],[0.8955990220048899],[0.931350114416476],0.2673522,[0.9325727266807983],[0.960223081169586],[0.8716475095785441],[0.9118236472945892],0.37018007
399,[0.9599666335549274],[0.9762881671881278],[0.9291380222104707],[0.8934655479277905],0.25428757,[0.9309087489057538],[0.9579127403866933],[0.906054279749478],[0.8697394789579158],0.3462764
400,[0.9619101608354703],[0.9775215526436789],[0.9073012708696736],[0.9257564200355962],0.2531269,[0.9328621141199366],[0.9599738130854822],[0.8813229571984436],[0.9078156312625251],0.36232102
401,[0.9610337163302541],[0.977133748345677],[0.9224026811033772],[0.9097381133994407],0.25131664,[0.9335928174037605],[0.9601839435601536],[0.8857715430861723],[0.8857715430861723],0.3470714
402,[0.9602344096659468],[0.97650380607132],[0.9378224273689927],[0.8782100177981185],0.2603375,[0.9319071355707806],[0.9589047984637891],[0.910828025477707],[0.8597194388777555],0.34180596
403,[0.962137887828509],[0.9776435719884632],[0.9356896093542386],[0.8952453597762522],0.24704891,[0.9336217561476744],[0.9602954244479115],[0.8997912317327766],[0.8637274549098196],0.33778787
404,[0.9611073352110059],[0.9767082742208867],[0.9469001946066167],[0.8660055936943809],0.26095396,[0.9326523082265614],[0.9588830735800946],[0.9046610169491526],[0.8557114228456913],0.3325854
405,[0.9606411567749256],[0.9768674584065693],[0.921107087428867],[0.9054157131960335],0.25512758,[0.9317479724792546],[0.9589838698699525],[0.8981670061099797],[0.8837675350701403],0.34845617
406,[0.962799005486003],[0.9778792263119305],[0.9688821752265862],[0.8154080854309688],0.28240168,[0.9360670800083922],[0.9622964614586089],[0.9299065420560748],[0.7975951903807615],0.33805478
407,[0.9628635756120643],[0.97814949749149],[0.9180244399185336],[0.9168573607932876],0.24868791,[0.932739124458303],[0.9601463453685283],[0.8764705882352941],[0.8957915831663327],0.34697372
408,[0.9618035307570523],[0.9773813092965453],[0.9624149156555194],[0.8268497330282227],0.27347618,[0.9337881539251789],[0.9608660520966351],[0.9295454545454546],[0.8196392785571143],0.34240818
409,[0.9625082164926849],[0.9778512367561434],[0.9639053254437869],[0.8283752860411899],0.27351484,[0.935285733922719],[0.9611700971014817],[0.9217002237136466],[0.8256513026052105],0.33434987
410,[0.9613564552475403],[0.9771994221570187],[0.8992893898554276],[0.9331299262649377],0.25839704,[0.9302286884237789],[0.9580795916357164],[0.8563327032136105],[0.9078156312625251],0.36988312
411,[0.9634040432070218],[0.9784099138081878],[0.9373333333333334],[0.893719806763285],0.24669898,[0.9360526106364353],[0.9620237353476698],[0.9039665970772442],[0.8677354709418837],0.33107853
412,[0.9615125183376924],[0.9773203561578745],[0.9211746522411128],[0.9092295957284515],0.24873284,[0.9332310831048378],[0.9606396923738304],[0.8891129032258065],[0.8837675350701403],0.35181507
413,[0.9616708156882617],[0.9772915900912675],[0.9491762077631947],[0.8642257818459191],0.25904143,[0.9323339820435095],[0.9592206660707672],[0.9069264069264069],[0.8396793587174348],0.35202727
414,[0.962357962479618],[0.9776593776790484],[0.957245337159254],[0.8482074752097636],0.26382217,[0.9348154793341193],[0.9615476651263505],[0.9237668161434978],[0.8256513026052105],0.33153456
415,[0.9624939172260139],[0.9777293530184654],[0.9507692307692308],[0.8642257818459191],0.25649384,[0.9321603495800265],[0.9588557529019651],[0.9137931034482759],[0.8496993987975952],0.34012413
416,[0.9637347137487897],[0.9785319471564614],[0.9470928630476715],[0.8738876175947115],0.24786952,[0.9343162860016061],[0.9608491453799609],[0.9147121535181236],[0.8597194388777555],0.33612347
417,[0.9613483001970171],[0.9770596333454269],[0.9656108597285068],[0.8138825324180016],0.284669,[0.9326233694826476],[0.959170417071054],[0.9255813953488372],[0.7975951903807615],0.35100126
418,[0.9636396459680312],[0.9784337409588149],[0.9429812652728754],[0.8830409356725146],0.24561067,[0.9345405612669382],[0.9613075282879633],[0.9054621848739496],[0.8637274549098196],0.33532047
